"Date","X3M.Conglomerate","American.Express.Consumer.finance","Apple.Consumer.electronics","Boeing.Aerospace.and.defense","Caterpillar.Construction.and.mining.equipment","Chevron.Oil...gas","Cisco.Systems.Computer.networking","Coca.Cola.Beverages","DuPont.Chemical.industry","ExxonMobil.Oil...gas","General.Electric.Conglomerate","Goldman.Sachs.Banking..Financial.services","The.Home.Depot.Home.improvement.retailer","Intel.Semiconductors","IBM.Computers.and.technology","Johnson...Johnson.Pharmaceuticals","JPMorgan.Chase.Banking","McDonald.s.Fast.food","Merck.Pharmaceuticals","Microsoft.Consumer.electronics","Nike.Apparel","Pfizer.Pharmaceuticals","Procter...Gamble.Consumer.goods","Travelers.Insurance","UnitedHealth.Group.Managed.health.care","United.Technologies.Conglomerate","Verizon.Telecommunication","Visa.Consumer.banking","Wal.Mart.Retail","Walt.Disney.Broadcasting.and.entertainment"
2010-04-29,78.461859,44.436615,36.04891,65.365598,62.714882,68.842123,24.763421,23.049061,34.258616,59.733131,16.33199,149.767949,31.328765,19.697574,117.374944,54.811859,38.998502,60.436173,28.809156,26.937964,36.103541,13.861622,53.140969,44.8787,28.936175,67.359071,21.479835,22.30013,47.163425,34.784608
2010-04-30,77.882153,43.054973,35.035773,64.160865,60.356977,68.131032,24.223717,22.92468,33.64218,58.958839,15.804071,135.71084,31.03803,19.152516,116.061375,54.213238,37.739916,59.650299,28.637527,26.53824,35.330926,13.746519,53.106794,44.285208,28.020942,66.410976,21.244596,21.67788,47.110727,34.429472
2010-05-03,78.883457,44.063201,35.741616,65.897096,61.996876,69.293877,24.772417,23.057638,33.87862,59.019738,16.139258,139.729828,31.601877,19.504707,116.601201,55.081661,38.581926,60.351671,28.825502,26.816309,36.196626,13.90273,53.55106,44.695415,27.974719,67.589451,21.53129,21.447237,47.198556,35.102361
2010-05-04,77.012601,42.812254,34.712379,64.479765,59.12484,67.562158,23.890899,22.808877,32.595083,57.827863,15.56944,139.683093,31.205421,18.917721,115.269634,54.550485,37.642419,59.692553,29.266834,26.181962,36.001145,14.190486,52.722333,43.639344,27.26287,65.710986,21.134332,21.231012,47.444473,34.19583
2010-05-05,76.05521,41.477288,34.351404,63.259132,58.468884,67.085307,23.881903,23.014749,31.978648,57.566865,15.167216,138.505442,31.046842,18.721805,114.675835,54.921464,37.784231,59.709457,29.087031,25.938653,35.005121,14.273568,53.106794,44.180471,27.734354,65.20592,21.082877,20.764924,48.10318,33.02762
2010-05-06,73.991119,39.675551,33.044388,60.559483,56.288269,64.58393,22.928427,22.431445,30.982218,55.583302,14.50522,133.019065,29.919145,18.164458,112.062373,53.45442,36.171112,58.661622,28.008221,25.182651,33.650717,13.908005,51.902152,43.464786,27.03175,63.123656,20.590351,19.921641,46.750634,31.784644
2010-05-07,72.576996,37.901819,31.650155,59.445765,55.047266,64.500274,22.226811,22.590137,30.593779,55.418006,14.144894,133.645277,29.45221,17.995564,110.416525,53.378538,36.126793,57.47014,27.370742,24.513546,32.864136,13.675373,51.526236,42.99348,26.828366,61.546451,20.722671,19.770284,46.021666,31.223904
2010-05-10,75.510645,40.226341,34.083028,63.259132,59.115981,66.834331,23.504111,23.177731,32.29109,56.749085,15.116938,134.430377,31.090892,19.042702,114.187505,54.592644,37.181527,59.641854,27.991875,25.147893,35.675344,14.124019,53.328925,43.717895,27.623416,64.718585,21.031413,20.659213,46.179756,32.980893
2010-05-11,74.693792,40.450393,34.422521,63.633339,58.566392,66.675379,23.351194,22.993304,32.172867,56.460035,15.083418,132.691932,31.390436,18.814697,114.748181,54.525192,36.826994,59.557352,27.387085,25.095754,35.572949,14.132328,53.286208,43.44733,27.595683,64.798328,20.877045,20.219554,46.074361,33.420137
2010-05-12,75.923465,41.169217,35.169966,64.925255,60.410167,66.976548,24.05281,23.169153,33.513047,56.854191,15.452125,137.580136,31.619497,19.498714,119.984143,54.719115,36.951079,59.717903,27.493333,25.582377,36.233861,14.040937,53.841541,43.805172,28.030187,65.194936,21.097573,20.615355,46.359691,32.831362
2010-05-13,75.176873,39.96495,34.669434,63.936274,59.310996,66.022848,22.964408,22.941836,32.941124,56.705284,15.125316,135.196781,31.073271,19.000479,118.898971,54.525192,36.171112,59.57425,27.223631,25.408583,35.16337,13.758456,53.610865,43.787716,27.900761,64.936472,21.090228,20.627387,46.289023,32.476225
2010-05-14,74.37759,37.939161,34.060209,62.207783,57.511539,65.11098,22.433699,22.877501,32.138724,55.706767,14.78175,133.869583,31.011601,18.485354,118.636727,53.935004,35.355687,58.805274,26.8722,25.139203,34.320936,13.45936,53.431451,43.744077,28.0949,63.795673,20.957909,18.58943,46.041674,31.831375
2010-05-17,74.37759,38.480618,34.113883,62.083047,56.536468,65.6345,22.370734,22.907524,32.138724,55.417724,14.714712,133.318144,31.355195,18.595136,117.958492,53.859122,35.311371,59.270041,26.79047,25.147893,34.269738,13.384586,54.14911,43.744077,28.141125,63.305483,21.068173,17.975877,46.580536,31.962214
2010-05-18,73.797884,37.192328,33.864294,60.336739,56.013474,64.891432,21.911985,22.774564,31.652162,54.997296,14.438183,128.383206,30.597524,18.096901,117.515375,53.091874,34.584581,59.168635,26.439039,24.964586,33.943938,13.135338,54.003868,43.490972,27.900761,62.993547,20.89175,16.864264,47.446246,31.522966
2010-05-19,72.9538,37.500395,33.324843,58.991367,54.462223,64.680335,21.822034,22.783142,31.43022,54.699492,14.463323,130.944146,30.289172,18.24046,116.529677,52.459527,34.90366,58.644724,26.659706,24.650346,33.627444,13.143646,54.012413,43.761534,27.725109,61.808183,20.957909,17.557219,46.854384,31.205213
2010-05-20,70.337575,36.053405,31.905109,56.131342,52.006813,62.147162,20.967502,22.105482,30.482703,52.842601,13.625355,127.205555,28.976463,17.556443,111.95386,51.051499,33.52985,57.174383,26.005881,23.663984,32.724505,12.653459,52.636899,42.260339,26.772896,59.205735,20.406577,17.521127,45.317304,29.896818
2010-05-21,71.327494,37.173657,32.51702,57.521259,53.265545,62.89023,21.102427,22.126927,30.815614,53.324341,13.75943,131.430152,29.090996,17.657778,113.418841,51.329733,35.497499,57.343385,26.185684,23.428304,33.227172,12.7947,52.841943,42.967298,26.532533,59.214649,20.553599,17.853166,45.379141,30.719237
2010-05-24,70.346409,36.445495,33.112829,56.26499,52.494352,62.012063,21.021473,22.071169,30.218084,52.719973,13.415863,127.756994,29.267199,17.455107,112.541657,51.068362,34.230048,57.174383,26.038573,22.930758,33.203899,12.645152,52.457485,42.321437,26.652714,58.938357,20.208097,17.937381,45.052292,30.354756
2010-05-25,70.24035,36.408152,32.906174,55.935327,52.485486,61.277441,20.967502,21.710894,30.286371,52.299545,13.365585,133.243371,29.936766,17.607111,112.604959,50.882872,34.513673,57.326481,26.20203,22.75618,33.934631,12.51222,52.158458,42.478536,26.689694,58.9651,20.141938,17.557219,44.416258,30.205226
2010-05-26,69.975189,35.633311,32.757225,56.362994,52.946429,60.416165,20.589709,21.479289,29.944926,51.94919,13.415863,131.131072,29.989628,17.480441,111.438402,50.301114,34.37186,55.78009,26.496249,21.830919,33.753109,12.553761,51.6373,41.89377,26.615736,58.956186,19.796436,17.660681,44.186581,30.906151
2010-05-27,71.972715,37.649766,33.997144,58.029114,55.011812,62.788901,21.291325,21.972523,31.404612,53.832357,13.960542,135.815992,30.438942,18.375575,114.296025,50.224537,35.82544,57.262785,27.476987,22.695078,34.395407,12.769775,52.073024,43.403691,27.105708,60.703035,20.274257,17.730457,44.787279,32.121088
2010-05-28,70.098929,37.220333,34.470831,57.182692,53.859451,62.375151,20.832576,22.045436,30.875367,52.956465,13.700772,135.16947,29.831045,18.088456,113.274155,49.603431,35.080927,56.981588,27.534196,22.5205,33.687949,12.653459,52.192633,43.176768,26.874589,60.052419,20.230154,17.434508,44.663606,31.233248
2010-06-01,69.002945,36.585524,35.000886,56.086794,52.538673,61.041012,20.688655,21.998257,30.081505,51.896635,13.390723,132.920712,29.756521,17.885784,112.442182,49.994812,34.159143,56.547003,27.403431,22.59906,33.129432,12.454062,52.252438,42.417441,26.791386,58.867062,20.002267,17.201117,44.98162,31.149141
2010-06-02,69.595129,38.247232,35.419559,57.325244,53.948096,62.594688,21.003483,22.478624,30.892439,53.227992,13.700772,135.703559,30.049293,18.417797,115.218427,50.820119,35.054335,57.748496,28.081776,23.096605,33.976518,12.628535,52.747966,43.44733,27.651151,60.123721,20.281609,17.143371,45.688325,32.466881
2010-06-03,69.241584,37.845809,35.30818,57.298516,54.169703,62.408928,21.336299,22.62445,30.542456,53.919948,13.784569,134.963333,29.658929,18.493799,115.715795,50.854153,34.655486,57.816667,28.024567,23.445762,34.39696,12.653459,52.799225,43.394965,28.277793,60.471308,20.318361,17.525938,45.688325,32.438842
2010-06-04,67.26174,35.857362,34.347373,54.483042,51.200162,60.188176,20.652674,21.989679,29.373,52.141884,13.164473,133.286135,28.52332,17.691558,113.292238,49.356689,33.343718,56.836722,27.10921,22.511772,33.060883,12.262972,51.944869,42.426171,28.166391,58.056022,20.002267,17.355106,44.522266,31.485582
2010-06-07,66.059689,35.203882,33.673743,53.556429,49.489357,60.247283,20.472774,21.788096,29.099843,51.940429,12.913082,129.941092,27.991001,17.151099,112.252277,49.348183,32.546024,56.879331,27.223631,22.075328,32.509635,12.063575,51.791085,42.129423,28.277793,56.344823,19.906699,17.297361,44.822615,30.878115
2010-06-08,66.218785,35.876034,33.457693,54.367215,50.180771,59.968632,20.652674,22.11406,30.294909,53.639663,12.97174,129.097811,28.221672,17.041319,111.881513,49.892714,33.485531,58.268292,27.632272,21.918208,32.822634,12.088499,53.089707,43.167052,28.676988,57.227159,20.347768,17.648649,44.857947,30.980918
2010-06-09,66.103885,35.5773,32.63511,54.981985,50.358057,59.774426,20.490764,22.02399,30.371735,52.57983,12.837665,128.179569,28.177313,16.830202,112.04429,49.492822,32.900553,58.166041,27.550542,21.638885,32.705845,12.063575,52.517289,42.903249,28.34278,56.52307,20.42128,17.756924,45.043459,30.784656
2010-06-10,68.437275,37.3697,33.616038,56.924308,53.141445,62.628465,20.481769,22.49578,31.575337,54.208991,13.139334,125.340506,29.029021,17.35377,115.462589,49.773598,33.937561,59.1119,28.318788,21.82219,33.518701,12.387596,52.893205,43.958464,28.500601,58.367958,20.832933,18.635145,45.246636,31.878102
2010-06-11,69.206235,37.463056,34.018608,58.251857,53.389644,62.535581,20.607699,22.340071,32.104579,54.182716,13.038778,127.092663,28.585424,17.429772,116.158906,49.739564,33.760294,59.25676,28.80633,22.398296,33.789655,12.844549,52.124283,44.327787,28.47275,59.027487,20.994661,18.305512,44.928619,31.999597
2010-06-14,69.064815,37.239005,34.121935,57.752914,54.072195,62.636911,20.472774,22.279516,31.464365,53.753527,12.896323,125.031299,28.443473,17.640889,116.204125,49.70553,33.086685,59.052252,28.938545,22.258634,33.738267,12.736542,52.32933,44.011223,28.398481,59.624623,21.046118,17.752111,45.264304,31.70988
2010-06-15,70.505504,38.826027,34.847909,60.122907,56.252811,63.523523,20.985492,22.569311,32.317983,54.752044,13.23151,128.273259,28.620909,18.139124,117.370681,50.318129,33.902107,59.989588,29.764888,23.201353,34.560469,12.894399,52.893205,45.04885,28.955496,61.139746,21.398971,18.510029,45.617653,32.700523
2010-06-16,71.486589,39.526184,35.862387,59.721965,57.07719,63.287089,20.949513,22.664467,32.23262,54.752044,13.281788,128.42318,28.514446,18.147568,117.877108,50.403214,34.141416,59.895854,29.756623,22.974402,34.490394,12.861166,52.278067,44.697114,29.141167,61.130831,21.450426,18.567775,45.034624,32.513609
2010-06-17,71.619169,39.264793,36.482346,59.926892,57.573589,63.599516,20.841571,22.647166,32.266765,54.830874,13.416714,128.666806,28.310392,18.172903,118.446815,50.352163,34.070508,59.691346,29.632673,23.018047,34.836091,12.852858,52.76505,45.470935,29.243287,61.104095,21.384267,18.825226,45.414477,32.775287
2010-06-18,71.75175,39.236785,36.777568,60.550571,58.371377,63.768391,21.129413,22.62554,32.744793,55.26882,13.450445,129.472599,28.337008,18.071566,117.696234,50.352163,34.726394,59.546479,29.475666,23.079149,35.008941,12.636843,52.372047,45.154371,29.085466,61.656672,21.413674,18.536496,45.538149,32.850054
2010-06-21,72.00807,39.768904,36.254221,60.559483,58.566392,63.937273,20.994488,22.699069,32.702112,55.295099,13.576939,129.060338,27.884539,17.894229,118.14839,50.309622,34.45163,59.580565,29.021178,22.651434,34.733315,12.545453,52.201175,44.996088,28.918361,61.826012,21.362212,19.465246,45.06996,32.765942
2010-06-22,70.735309,39.152766,36.748046,59.053735,56.828991,62.48492,20.661669,22.690418,31.968,54.252785,13.315519,126.29622,27.157039,17.716891,116.927577,50.335146,33.973015,58.489846,29.029443,22.494314,33.850384,12.437446,51.876522,44.855393,28.444898,60.596083,21.362212,18.950343,44.769611,32.102397
2010-06-23,70.81486,39.36748,36.361576,60.096172,57.024007,61.015682,20.562725,22.595263,31.805811,53.517035,12.978205,126.558589,27.059447,17.573331,117.660068,50.403214,34.469357,58.481323,29.26908,22.092785,33.878413,12.362671,52.440397,44.94333,28.045704,60.596083,21.56069,18.709735,44.884451,32.093053
2010-06-24,69.10017,38.331251,36.09722,60.078356,56.173032,59.808203,20.301867,22.40495,31.174135,52.614867,12.716785,126.47425,26.323075,17.159543,115.92379,50.70951,33.707113,57.714416,29.426087,21.82219,32.528322,12.013725,52.004674,44.442103,27.627944,60.025683,21.288708,18.401756,44.195414,31.401471
2010-06-25,69.73655,39.834251,35.788582,61.272257,57.360848,59.158018,19.95106,21.738856,31.293641,51.76525,12.573426,130.859347,26.793289,16.914649,114.956176,49.943765,34.956838,57.450253,29.690517,21.411934,32.757232,12.163274,51.08197,44.952122,27.739346,60.480222,20.987309,18.445066,43.108859,31.289324
2010-06-28,69.80726,39.31147,36.003288,59.962532,57.086057,59.07358,20.166941,22.09353,30.926585,51.21344,12.649322,128.048392,26.2521,17.193323,116.638191,50.581888,34.159143,57.373565,29.698779,21.219897,32.934752,12.080191,51.791085,44.908155,27.09878,59.811785,21.104925,18.098588,43.78906,31.046338
2010-06-29,69.374164,37.425714,34.375555,56.166982,53.939229,57.722556,19.447337,21.769134,30.081505,50.179887,12.210812,125.331127,25.400392,16.711978,113.120416,50.403214,32.847376,56.632214,29.277345,20.34701,31.846269,11.864176,51.534778,43.729832,26.578898,57.904511,21.038765,17.191492,43.197199,30.186534
2010-06-30,69.816094,37.228786,33.752919,55.908599,53.247816,57.300361,19.168488,21.678302,29.526652,49.987189,12.160215,122.998043,24.903563,16.424859,111.66448,50.250064,32.448527,56.129464,28.897228,20.085144,31.556632,11.84756,51.244297,43.307747,26.365376,57.851038,20.597703,17.023067,42.463993,29.43888
2010-07-01,69.4272,37.022479,33.343631,55.47202,53.159174,56.979495,19.123514,21.639375,29.441291,49.584279,11.907228,122.87623,24.770484,16.255965,110.841553,50.258571,32.022509,56.845245,28.459264,20.216077,31.799554,11.822635,50.868381,43.026357,25.854779,57.387584,20.678567,17.530752,42.702506,29.429534
2010-07-02,68.649399,36.966213,33.13698,55.186909,52.458894,56.835943,19.006577,21.648026,29.074235,49.549243,11.704839,122.820013,24.628533,16.213743,110.199492,50.267081,31.800623,56.359534,28.277471,20.312095,31.701451,11.747861,50.731684,42.683413,26.27254,57.29846,21.013468,17.607746,42.402157,29.326731
2010-07-06,69.064815,36.769286,33.363761,54.670146,53.017345,57.047041,19.195474,21.812387,29.065697,50.328787,11.780735,123.925649,24.255911,16.450192,111.64639,50.267081,32.244394,56.333972,28.632799,20.792183,31.397796,11.872485,50.697509,42.718587,26.820271,57.565831,20.856711,17.388792,42.905682,29.644485
2010-07-07,71.168399,38.588528,34.711039,56.398634,55.118182,58.642939,20.220911,22.262216,30.09004,51.178404,12.328872,127.270693,24.850332,17.007539,114.847656,51.568851,33.85972,57.356519,29.277345,21.211168,32.028461,12.146657,51.961956,43.923289,27.108064,59.312687,21.163956,18.002345,43.214863,30.971571
2010-07-08,71.787105,39.498146,34.633203,57.67273,55.995745,59.45356,20.283876,22.673116,30.977803,51.511244,12.505963,126.924013,24.974539,16.973762,115.72484,52.223991,33.868594,58.813652,29.632673,21.307186,32.831976,12.312821,52.92738,44.046397,27.553675,59.918737,21.371446,18.064903,43.444543,31.158485
2010-07-09,72.617935,39.929515,34.838514,57.610362,57.369714,60.661033,20.418804,22.664467,31.498511,51.484965,12.607157,129.360165,25.072131,17.091986,115.715795,51.509293,34.480996,58.98408,29.996263,21.184983,32.771247,12.271281,52.756508,44.978504,27.822898,60.168286,21.2677,18.618302,43.665388,31.541658
2010-07-12,72.70632,40.163953,34.525848,57.325244,56.979683,60.669478,20.562725,22.686093,31.174135,51.625107,12.590292,128.60121,25.11649,17.37066,116.357856,51.228518,34.782761,59.597611,29.822732,21.673799,32.61241,12.404213,53.04699,44.952122,27.887885,59.428547,21.140014,18.408974,44.274918,31.560349
2010-07-13,73.8465,41.420539,33.789149,57.405435,59.204622,61.834742,20.769611,22.802876,31.848494,52.045535,12.826412,131.412165,25.409264,17.742225,117.994659,51.475259,35.92769,60.364518,30.120216,21.935665,32.920738,12.287897,53.303296,45.022471,27.980719,60.391099,21.459229,18.428221,44.645938,32.195856
2010-07-14,73.40457,40.979797,33.913948,57.690546,59.12484,61.682751,21.35429,22.846128,31.660697,51.905393,12.817979,130.297151,25.089875,18.037789,118.211699,51.577358,35.812309,60.41565,29.91363,22.206261,32.953439,12.329438,53.533972,45.189545,28.147824,60.613911,21.419327,18.353633,44.478094,31.999597
2010-07-15,73.413404,40.726604,33.74218,57.351979,58.956423,61.674306,21.516201,22.859104,31.728985,51.914154,12.860144,136.068982,25.143106,18.164458,118.211699,51.271059,35.909939,60.782064,30.153271,22.267363,33.004826,12.354363,53.593777,44.231059,28.667704,60.738686,21.387405,18.113024,44.531098,31.822027
2010-07-16,71.548459,38.804211,33.534185,55.151273,57.055754,60.373943,20.463779,22.65149,30.71318,50.766733,12.269842,136.959115,24.051857,17.75067,115.779097,50.573378,34.614129,59.597611,29.67399,21.726172,32.215326,12.096808,52.961555,43.633104,28.166391,58.849233,21.299622,17.191492,43.877397,30.868768
2010-07-19,71.787105,38.991762,32.954484,56.291718,57.823164,60.796138,20.445788,22.608238,30.772933,51.178404,12.328872,136.499988,24.016368,18.232015,117.370681,50.683987,34.649632,59.572049,29.583092,22.022954,32.05182,12.238047,52.850488,43.712245,28.612003,59.170084,21.323562,17.136153,43.744892,31.130449
2010-07-20,72.64445,39.441883,33.801229,56.9154,59.277664,61.724967,20.73363,23.027791,31.421685,51.633868,12.598724,139.52646,24.779356,18.282683,114.440718,49.841666,35.173281,60.390088,29.467404,22.241176,32.626425,12.088499,53.029902,44.275025,28.621287,60.195023,21.283661,17.708802,44.946287,31.21456
2010-07-21,72.741675,38.588528,34.116571,56.291718,59.670292,60.939683,20.292872,23.391114,31.208281,50.95067,12.514396,137.72745,24.371246,17.953342,113.283193,48.599451,34.099353,59.742471,29.079022,21.926938,32.537667,12.046958,52.618326,43.85294,28.500601,59.740483,21.163956,17.410447,44.478094,30.663165
2010-07-22,74.907129,40.501541,34.758005,59.338846,60.678626,62.012063,20.931522,23.468968,32.207012,52.010502,12.826412,137.315174,25.036642,18.392464,115.272684,48.514369,34.924767,60.841713,29.07076,22.555416,33.42994,12.304514,52.842196,43.342922,28.779108,61.968608,21.547013,17.915725,44.928619,31.392127
2010-07-23,76.162209,42.001948,34.881459,60.523843,61.84758,62.079609,21.003483,23.680907,32.72772,52.308306,13.248056,138.092874,25.063258,18.316462,116.095611,49.033376,35.35079,59.563526,28.814592,22.529229,33.981188,12.113424,53.307159,44.090364,28.704839,63.189623,22.361012,18.187612,45.644153,31.896794
2010-07-26,77.178649,42.602109,34.792892,61.343537,62.454366,63.008445,21.237355,23.763087,33.282573,52.895152,13.61067,138.861194,25.719783,18.33335,116.12274,49.126968,35.794561,60.390088,29.145131,22.782367,34.205426,12.478987,53.832396,44.362962,29.215436,63.804581,22.568502,18.305512,45.167132,32.149128
2010-07-27,76.719045,41.776886,35.437002,61.138617,61.731579,63.582631,20.958507,23.810665,34.469102,53.263029,13.644402,137.952317,25.356033,18.22357,116.32169,49.433264,36.114073,59.989588,29.07076,22.83474,34.420319,12.686693,54.314581,44.477278,28.57487,63.358956,22.815893,18.433034,45.016956,32.036977
2010-07-28,76.62182,41.805021,35.018329,59.980348,62.213439,63.802168,21.039462,23.737137,34.375203,53.350617,13.534774,137.924209,24.912435,18.012454,116.140816,49.203543,35.785684,59.452745,28.70717,22.651434,34.154039,12.46237,53.987384,44.222267,28.157108,63.376785,23.071265,18.088964,45.167132,31.812683
